observacion_id,fecha,ciudad,estacion_id,temp_max,temp_min,temp_media,precipitacion_mm,humedad_pct,velocidad_viento_kmh,condicion_climatica
12853,2020-03-04,Zaragoza,8,10.1,2.0,6.0,0.8,40,29.0,Lluvia ligera
7242,2024-10-26,Madrid,4,17.8,9.2,13.5,2.5,95,77.8,Despejado
5423,2024-11-03,Málaga,3,22.7,12.8,17.8,1.5,51,5.0,Lluvia ligera
15827,2023-04-25,Murcia,9,24.1,14.1,19.1,0,46,50.0,Despejado
13098,2020-11-04,Zaragoza,8,15.5,3.6,9.6,1.4,41,23.3,Tormenta
8645,2023-08-29,Barcelona,5,28.9,19.2,24.0,0,40,18.9,Lluvia fuerte
10998,2020-02-05,Bilbao,7,11.4,1.6,6.5,5.7,95,10.2,Nublado
13074,2020-10-11,Zaragoza,8,20.4,11.1,15.8,3.2,92,41.8,Tormenta
12598,2024-06-23,Bilbao,7,25.2,14.7,19.9,12.8,59,8.8,Despejado
12200,2023-05-22,Bilbao,7,18.0,10.1,14.1,11.7,43,8.0,Lluvia ligera
14857,2020-08-28,Murcia,9,39.0,30.1,34.5,0,64,5.5,Nublado
4432,2022-02-16,Málaga,3,21.9,9.2,15.5,7.0,61,39.9,Parcialmente nublado
16333,2024-09-12,Murcia,9,34.2,21.5,27.9,3.5,42,19.5,Lluvia ligera
1850,2020-01-23,Sevilla,2,13.3,5.8,9.6,6.2,94,22.6,Nieve
3483,2024-07-13,Sevilla,2,36.4,24.1,30.2,5.5,91,38.7,Nublado
14527,2024-10-03,Zaragoza,8,19.3,9.7,14.5,0,44,73.5,Lluvia fuerte
3786,2020-05-11,Málaga,3,25.8,17.2,21.5,4.2,33,66.8,Nieve
8504,2023-04-10,Barcelona,5,20.0,10.4,15.2,3.6,37,38.4,Viento fuerte
16897,2021-03-29,Almería,10,22.2,10.2,16.2,0.7,40,49.8,Viento fuerte
10158,2022-10-19,Valencia,6,24.6,13.5,19.1,5.4,78,35.6,Nublado
4245,2021-08-13,Málaga,3,32.1,22.4,27.2,3.7,89,60.3,Tormenta
3425,2024-05-16,Sevilla,2,20.3,11.9,16.1,0.7,46,52.7,Parcialmente nublado
4643,2022-09-15,Málaga,3,30.3,19.1,24.7,6.3,33,2.1,Parcialmente nublado
7123,2024-06-29,Madrid,4,28.2,16.1,22.1,1.4,71,58.0,Viento fuerte
16363,2024-10-12,Murcia,9,24.1,13.9,19.0,0.0,38,61.6,Lluvia fuerte
18139,2024-08-22,Almería,10,29.4,21.5,25.4,2.4,76,43.8,Lluvia ligera
4058,2021-02-07,MALAGA,3,18.6,9.8,14.2,0,55,69.3,Nublado
1852,2020-01-25,Sevilla,2,15.9,7.7,11.8,7.0,48,35.7,Nieve
4053,2021-02-02,Málaga,3,26.6,18.1,22.4,1.0,89,55.6,Viento fuerte
3516,2024-08-15,Sevilla,2,34.8,27.7,31.2,0,70,30.2,Nieve
9691,2021-07-09,Valencia,6,30.0,19.3,24.6,0,78,60.9,Despejado
9552,2021-02-20,Valencia,6,14.6,8.1,11.3,2.7,61,31.2,Lluvia ligera
8542,2023-05-18,Barcelona,5,23.4,14.7,19.0,6.1,94,0.9,Lluvia ligera
8950,2024-06-29,Barcelona,5,21.3,13.8,17.6,7.6,38,55.6,Nublado
16450,2020-01-07,Almería,10,13.1,3.2,8.2,11.2,39,14.9,Despejado
9259,2020-05-03,Valencia,6,25.4,12.4,18.9,4.1,43,27.4,Nublado
8646,2023-08-30,Barcelona,5,30.6,19.2,24.9,0,79,43.0,Despejado
16304,2024-08-14,Murcia,9,36.9,25.5,31.2,6.9,75,41.0,Niebla
14051,2023-06-15,Zaragoza,8,28.4,17.9,23.1,3.6,63,2.1,Nieve
8207,2022-06-17,Barcelona,5,34.5,21.6,28.1,0,91,20.4,Tormenta
16940,2021-05-11,Almería,10,21.9,14.9,18.4,0,91,36.1,Niebla
4599,2022-08-02,Málaga,3,32.7,21.1,26.9,0,44,51.5,Nublado
13957,2023-03-13,Zaragoza,8,18.1,5.9,12.0,4.0,37,64.4,Nublado
15986,2023-10-01,Murcia,9,29.5,19.5,24.5,0.4,48,69.4,Parcialmente nublado
1561,2024-04-09,Granada,1,19.8,6.4,13.1,3.8,94,8.6,Nieve
1442,2023-12-12,Granada,1,15.1,3.5,9.3,3.7,73,58.1,Nieve
5074,2023-11-20,Málaga,3,20.6,9.6,15.1,0,31,16.7,Despejado
2554,2021-12-27,Sevilla,2,13.3,5.6,9.4,1.7,80,24.5,Parcialmente nublado
14697,2020-03-21,Murcia,9,13.2,5.7,9.4,0,36,17.3,Viento fuerte
12561,2024-05-17,Bilbao,7,22.7,9.8,16.2,2.3,63,36.3,Tormenta
3125,2023-07-21,Sevilla,2,32.0,24.2,28.1,0,43,12.3,Tormenta
12519,2024-04-05,Bilbao,7,19.9,8.3,14.1,1.7,80,65.5,Parcialmente nublado
9840,2021-12-05,Valencia,6,15.4,5.8,10.6,2.7,68,55.0,Niebla
13460,2021-11-01,Zaragoza,8,14.3,3.8,9.1,4.6,64,1.7,Lluvia ligera
11707,2022-01-14,Bilbao,7,12.9,-1.0,6.0,0.3,71,40.1,Despejado
3717,2020-03-03,Málaga,3,14.8,2.6,8.7,1.4,57,39.9,Tormenta
16185,2024-04-17,Murcia,9,19.1,7.0,13.1,3.0,66,53.4,Nublado
5128,2024-01-13,Málaga,3,16.2,6.3,11.2,0,85,13.3,Despejado
6731,2023-06-03,Madrid,4,24.3,13.6,18.9,4.6,56,6.8,Viento fuerte
16799,2020-12-21,Almería,10,12.6,5.2,8.9,11.7,34,30.0,Lluvia ligera
9162,2020-01-27,Valencia,6,13.9,3.7,8.8,7.8,32,43.3,Tormenta
11903,2022-07-29,Bilbao,7,24.9,15.2,20.0,1.8,69,39.0,Lluvia ligera
2719,2022-06-10,Sevilla,2,34.4,27.0,30.7,1.9,31,19.9,Parcialmente nublado
15068,2021-03-27,Murcia,9,24.5,13.1,18.8,1.2,73,18.6,Nieve
11913,2022-08-08,Bilbao,7,23.2,11.7,17.4,0.5,57,4.3,Niebla
3131,2023-07-27,Sevilla,2,36.5,26.3,31.4,0,64,53.4,Despejado
5208,2024-04-02,Málaga,3,21.6,13.5,17.6,0.1,78,6.2,Lluvia ligera
17827,2023-10-15,Almería,10,21.9,14.9,18.4,0.4,86,40.6,Viento fuerte
10192,2022-11-22,Valencia,6,13.3,3.4,8.3,3.4,71,70.9,Viento fuerte
8882,2024-04-22,Barcelona,5,18.5,9.6,14.1,0,50,58.0,Niebla
10146,2022-10-07,Valencia,6,22.7,12.9,17.8,5.0,52,73.7,Parcialmente nublado
3197,2023-10-01,Sevilla,2,22.6,14.9,18.8,5.5,38,36.6,Nieve
1,2020-01-01,Granada,1,14.5,6.2,10.3,5.4,38,47.6,Lluvia fuerte
15609,2022-09-19,Murcia,9,36.7,25.3,31.0,2.2,49,5.7,Parcialmente nublado
15113,2021-05-11,Murcia,9,23.9,15.4,19.6,0,72,17.5,Parcialmente nublado
14628,2020-01-12,Murcia,9,12.1,2.8,7.4,1.1,32,3.9,Niebla
13546,2022-01-26,Zaragoza,8,13.3,1.0,7.2,0,60,0.2,Tormenta
2844,2022-10-13,Sevilla,2,26.2,15.7,20.9,4.8,80,46.8,Nieve
1636,2024-06-23,Granada,1,26.9,16.0,21.4,3.7,30,20.1,Nieve
9650,2021-05-29,Valencia,6,29.0,19.5,24.2,0,85,43.1,Despejado
12674,2024-09-07,Bilbao,7,25.6,12.6,19.1,0.6,42,21.2,Parcialmente nublado
8728,2023-11-20,Barcelona,5,19.9,7.7,13.8,2.1,83,59.3,Nublado
14183,2023-10-25,Zaragoza,8,18.9,9.1,14.0,0.7,51,26.5,Viento fuerte
10118,2022-09-09,Valencia,6,27.0,19.4,23.2,3.1,65,66.3,Tormenta
8677,2023-09-30,Barcelona,5,25.2,12.9,19.1,1.6,86,43.9,Tormenta
15124,2021-05-22,Murcia,9,28.5,17.8,23.1,2.2,42,40.1,Despejado
10083,2022-08-05,Valencia,6,27.6,18.7,23.1,1.1,56,51.6,Despejado
16336,2024-09-15,Murcia,9,26.5,15.7,21.1,2.9,67,48.9,Lluvia fuerte
14163,2023-10-05,Zaragoza,8,20.5,9.4,14.9,2.9,41,32.4,Tormenta
18251,2024-12-12,Almería,10,15.3,4.2,9.8,0.6,65,65.7,Parcialmente nublado
14199,2023-11-10,Zaragoza,8,14.6,5.3,9.9,0,72,25.0,Despejado
15119,2021-05-17,Murcia,9,26.6,13.3,20.0,0.5,60,64.9,Parcialmente nublado
1221,2023-05-05,Granada,1,25.4,15.4,20.4,0,92,29.1,Tormenta
10447,2023-08-04,Valencia,6,26.8,16.9,21.9,0.6,32,46.2,Lluvia fuerte
685,2021-11-15,Granada,1,16.3,6.8,11.6,0,90,36.3,Viento fuerte
13857,2022-12-03,Zaragoza,8,10.5,2.0,6.2,0,42,73.5,Lluvia ligera
15693,2022-12-12,Murcia,9,14.5,2.4,8.4,2.2,84,53.3,Lluvia fuerte
15120,2021-05-18,Murcia,9,25.3,15.7,20.5,0.1,76,47.8,Lluvia ligera
9170,2020-02-04,Valencia,6,13.6,5.7,9.7,0.1,85,63.6,Lluvia ligera
17345,2022-06-20,Almería,10,31.6,19.1,25.4,3.0,56,57.9,Lluvia ligera
9233,2020-04-07,Valencia,6,22.3,12.7,17.5,4.1,85,7.3,Nieve
9370,2020-08-22,Valencia,6,30.6,21.3,26.0,0.4,38,36.0,Lluvia fuerte
12703,2024-10-06,Bilbao,7,20.5,11.1,15.8,0,75,59.6,Lluvia fuerte
16451,2020-01-08,Almería,10,19.2,10.1,14.6,0,81,3.6,Parcialmente nublado
11025,2020-03-03,Bilbao,7,13.5,3.5,8.5,2.7,52,49.4,Lluvia fuerte
3534,2024-09-02,Sevilla,2,30.8,18.9,24.9,0.8,45,64.2,Lluvia fuerte
5493,2020-01-12,Madrid,4,11.5,-0.7,5.4,5.6,76,28.7,Parcialmente nublado
11811,2022-04-28,Bilbao,7,18.1,10.1,14.1,0,46,57.3,Tormenta
1148,2023-02-21,Granada,1,11.7,1.3,6.5,6.8,65,17.6,Tormenta
9389,2020-09-10,Valencia,6,22.8,15.6,19.2,5.4,30,2.9,Niebla
4448,2022-03-04,Málaga,3,15.0,3.1,9.1,0.5,41,44.7,Niebla
14036,2023-05-31,Zaragoza,8,21.7,9.9,15.8,10.3,47,72.2,Nieve
977,2022-09-03,Granada,1,29.6,21.0,25.3,4.8,48,56.0,Viento fuerte
16577,2020-05-13,Almería,10,22.8,11.8,17.3,0.2,93,8.4,Lluvia ligera
1490,2024-01-29,Granada,1,10.5,0.1,5.3,3.1,34,33.5,Tormenta
9653,2021-06-01,Valencia,6,28.8,16.4,22.6,2.4,83,54.1,Lluvia fuerte
9470,2020-11-30,Valencia,6,14.3,3.9,9.1,1.6,90,24.0,Niebla
1956,2020-05-08,Sevilla,2,29.4,20.4,24.9,5.5,65,69.7,Lluvia ligera
16061,2023-12-15,Murcia,9,14.1,4.3,9.2,3.0,84,78.9,Lluvia fuerte
8694,2023-10-17,Barcelona,5,17.3,9.2,13.2,0,94,47.3,Tormenta
2489,2021-10-23,Sevilla,2,26.4,15.4,20.9,0.9,45,7.1,Lluvia ligera
2189,2020-12-27,Sevilla,2,10.3,2.8,6.6,1.8,39,41.8,Lluvia ligera
4128,2021-04-18,Málaga,3,22.6,13.5,18.1,0,73,27.0,Nieve
4264,2021-09-01,Málaga,3,33.0,24.2,28.6,0,95,29.9,Nieve
11628,2021-10-27,Bilbao,7,18.9,8.1,13.5,1.0,52,24.4,Lluvia fuerte
14480,2024-08-17,Zaragoza,8,30.2,18.4,24.3,1.8,53,58.3,Nublado
5951,2021-04-14,Madrid,4,18.1,9.8,14.0,3.3,88,32.3,Lluvia ligera
5144,2024-01-29,Málaga,3,15.8,9.3,12.6,0,85,41.3,Lluvia fuerte
1610,2024-05-28,Granada,1,19.8,13.4,16.6,1.9,88,19.6,Viento fuerte
14891,2020-10-01,Murcia,9,26.7,15.8,21.2,0,86,31.8,Viento fuerte
13849,2022-11-25,Zaragoza,8,14.9,3.6,9.2,0.8,30,27.4,Viento fuerte
918,2022-07-06,Granada,1,31.7,20.6,26.1,2.8,88,6.9,Viento fuerte
8244,2022-07-24,Barcelona,5,32.3,22.4,27.3,3.3,64,36.5,Nieve
14875,2020-09-15,Murcia,9,30.5,21.3,25.9,2.0,37,10.2,Nieve
15805,2023-04-03,Murcia,9,22.2,12.3,17.2,0,69,0.3,Nublado
10934,2024-12-03,Valencia,6,16.4,6.5,11.4,0,84,52.3,Tormenta
9403,2020-09-24,Valencia,6,22.5,12.6,17.6,0,50,49.0,Parcialmente nublado
17374,2022-07-19,Almería,10,27.8,18.0,22.9,0.6,92,54.5,Nublado
7845,2021-06-20,Barcelona,5,26.8,14.0,20.4,3.5,75,66.0,Viento fuerte
4461,2022-03-17,Málaga,3,14.2,4.2,9.2,0,72,2.1,Nieve
13330,2021-06-24,Zaragoza,8,32.9,21.0,26.9,0.6,40,34.5,Tormenta
1844,2020-01-17,Sevilla,2,12.3,-0.1,6.1,10.2,59,56.6,Lluvia fuerte
9619,2021-04-28,Valencia,6,17.5,9.4,13.4,4.8,71,68.0,Lluvia fuerte
9425,2020-10-16,Valencia,6,19.2,10.0,14.6,5.9,87,18.8,Lluvia ligera
3265,2023-12-08,Sevilla,2,10.0,2.4,6.2,5.1,88,68.1,Tormenta
10095,2022-08-17,Valencia,6,31.3,18.7,25.0,0,79,56.5,Despejado
7080,2024-05-17,Madrid,4,22.0,12.1,17.1,5.4,86,6.6,Viento fuerte
4068,2021-02-17,Málaga,3,19.6,8.2,13.9,0.2,40,53.6,Niebla
1572,2024-04-20,Granada,1,14.7,7.4,11.1,0,85,7.4,Nieve
8400,2022-12-27,Barcelona,5,10.2,0.6,5.4,0.9,62,77.1,Nublado
7414,2020-04-15,Barcelona,5,17.3,6.0,11.7,20.9,86,70.3,Lluvia ligera
6553,2022-12-07,Madrid,4,8.5,-0.9,3.8,9.6,78,79.9,Nieve
14226,2023-12-07,Zaragoza,8,12.5,2.8,7.7,5.4,90,52.0,Despejado
16396,2024-11-14,Murcia,9,22.5,10.5,16.5,1.7,61,37.8,Parcialmente nublado
197,2020-07-15,Granada,1,35.6,24.9,30.2,0.8,82,65.9,Nublado
6766,2023-07-08,MADRID,4,32.1,22.4,27.2,0,48,58.3,Niebla
3185,2023-09-19,Sevilla,2,29.1,21.8,25.5,1.4,42,32.4,Parcialmente nublado
12985,2020-07-14,Zaragoza,8,35.8,25.7,30.8,0,34,54.3,Nublado
11244,2020-10-08,Bilbao,7,10.6,-1.5,4.5,1.7,46,67.4,Despejado
7475,2020-06-15,Barcelona,5,30.1,18.8,24.5,0,86,37.1,Nublado
541,2021-06-24,Granada,1,29.7,19.9,24.8,0,50,51.8,Nieve
16246,2024-06-17,Murcia,9,32.9,23.7,28.3,0.1,61,64.0,Lluvia fuerte
17566,2023-01-27,Almería,10,19.4,9.2,14.3,0,67,37.5,Despejado
4947,2023-07-16,Málaga,3,31.1,23.9,27.5,11.1,85,59.4,Lluvia ligera
5265,2024-05-29,Málaga,3,25.8,16.3,21.1,0,94,65.4,Nieve
16220,2024-05-22,Murcia,9,22.0,12.1,17.1,0,34,16.4,Lluvia fuerte
7084,2024-05-21,Madrid,4,18.9,8.7,13.8,0,77,1.0,Parcialmente nublado
13585,2022-03-06,Zaragoza,8,19.3,8.8,14.1,0,34,55.6,Despejado
12591,2024-06-16,Bilbao,7,30.2,18.9,24.5,0,60,69.2,Viento fuerte
9103,2024-11-29,Barcelona,5,19.6,11.5,15.6,0.4,69,19.6,Lluvia ligera
10798,2024-07-20,Valencia,6,29.3,17.9,23.6,2.8,60,76.9,Tormenta
10879,2024-10-09,Valencia,6,20.3,8.2,14.2,6.9,39,58.8,Viento fuerte
12571,2024-05-27,Bilbao,7,21.0,8.9,14.9,8.4,77,14.3,Tormenta
12806,2020-01-17,Zaragoza,8,15.2,3.1,9.2,3.1,80,18.1,Nublado
6836,2023-09-16,Madrid,4,22.3,10.8,16.6,8.5,72,68.9,Lluvia ligera
12592,2024-06-17,Bilbao,7,24.1,13.1,18.6,6.7,43,22.8,Nieve
15449,2022-04-12,Murcia,9,26.5,14.2,20.4,0,63,73.1,Lluvia fuerte
8437,2023-02-02,Barcelona,5,8.6,-0.7,3.9,1.8,50,71.9,Lluvia ligera
4352,2021-11-28,Málaga,3,23.8,15.4,19.6,0,71,16.2,Nublado
1043,2022-11-08,Granada,1,14.0,3.3,8.7,0,60,40.6,Parcialmente nublado
17295,2022-05-01,Almería,10,24.2,13.5,18.9,1.4,33,31.3,Despejado
12338,2023-10-07,Bilbao,7,18.9,11.2,15.0,3.9,54,32.2,Viento fuerte
648,2021-10-09,Granada,1,18.7,8.3,13.5,7.6,41,9.0,Nieve
783,2022-02-21,Granada,1,12.1,2.1,7.1,4.2,90,55.4,Lluvia fuerte
11063,2020-04-10,Bilbao,7,15.2,6.7,10.9,0.8,66,39.0,Parcialmente nublado
6354,2022-05-22,Madrid,4,19.5,9.2,14.3,1.6,39,35.5,Lluvia ligera
6507,2022-10-22,Madrid,4,17.8,8.5,13.2,0.7,40,38.9,Nieve
3310,2024-01-22,Sevilla,2,15.3,8.1,11.7,0.5,37,19.1,Lluvia fuerte
10720,2024-05-03,Valencia,6,27.3,14.7,21.0,0.3,83,79.7,Despejado
13954,2023-03-10,Zaragoza,8,13.8,5.3,9.6,0,87,2.9,Niebla
15191,2021-07-28,Murcia,9,33.1,21.6,27.4,0,63,56.3,Tormenta
16600,2020-06-05,Almería,10,29.2,18.3,23.8,0.1,31,9.2,Niebla
12395,2023-12-03,Bilbao,7,14.2,4.9,9.6,10.1,65,63.7,Lluvia fuerte
17244,2022-03-11,Almería,10,22.8,15.2,19.0,12.8,33,35.1,Nublado
12524,2024-04-10,Bilbao,7,20.0,10.4,15.2,0,63,37.2,Lluvia fuerte
6385,2022-06-22,Madrid,4,27.2,14.0,20.6,0,38,17.8,Viento fuerte
3110,2023-07-06,Sevilla,2,29.3,22.2,25.8,1.6,39,52.8,Nublado
16410,2024-11-28,Murcia,9,16.8,9.8,13.3,0.3,68,48.0,Tormenta
16278,2024-07-19,Murcia,9,32.3,23.6,27.9,0,70,43.7,Tormenta
11826,2022-05-13,Bilbao,7,20.5,10.9,15.7,0.9,79,13.5,Despejado
1304,2023-07-27,Granada,1,34.9,21.2,28.0,1.9,31,29.6,Niebla
3254,2023-11-27,Sevilla,2,20.5,12.0,16.2,0,63,7.1,Despejado
13285,2021-05-10,Zaragoza,8,20.0,8.1,14.1,1.4,71,33.9,Niebla
15782,2023-03-11,Murcia,9,15.5,4.7,10.1,6.2,43,78.4,Lluvia ligera
6359,2022-05-27,Madrid,4,18.7,6.9,12.8,1.2,72,20.9,Lluvia ligera
15554,2022-07-26,Murcia,9,31.9,20.5,26.2,0,83,44.0,Tormenta
9628,2021-05-07,Valencia,6,24.5,13.6,19.1,0,50,35.5,Lluvia ligera
15455,2022-04-18,Murcia,9,17.5,8.0,12.8,0,71,6.4,Lluvia fuerte
14696,2020-03-20,Murcia,9,15.0,6.6,10.8,0,70,69.9,Nublado
9609,2021-04-18,Valencia,6,17.7,9.9,13.8,0,90,53.0,Viento fuerte
301,2020-10-27,Granada,1,18.6,7.6,13.1,9.2,89,75.4,Lluvia fuerte
18026,2024-05-01,Almería,10,28.2,18.8,23.5,0,61,33.4,Nublado
1286,2023-07-09,Granada,1,38.4,24.8,31.6,1.2,76,68.7,Nieve
10126,2022-09-17,Valencia,6,20.8,13.4,17.1,0,67,50.8,Viento fuerte
35,2020-02-04,Granada,1,15.0,6.9,10.9,0,83,32.6,Parcialmente nublado
5990,2021-05-23,Madríd,4,14.5,6.2,10.3,4.0,53,33.4,Niebla
12025,2022-11-28,Bilbao,7,15.9,6.4,11.2,0,95,30.4,Niebla
2796,2022-08-26,Sevilla,2,40.4,28.1,34.2,1.4,66,77.5,Lluvia ligera
10696,2024-04-09,Valencia,6,17.4,7.7,12.5,1.8,47,70.4,Niebla
12742,2024-11-14,Bilbao,7,15.9,7.1,11.5,0.3,86,50.2,Niebla
16809,2020-12-31,Almería,10,20.4,8.8,14.6,0.3,93,53.9,Lluvia fuerte
15290,2021-11-04,Murcia,9,11.3,1.1,6.2,3.6,89,22.4,Nieve
2216,2021-01-23,Sevilla,2,18.4,8.0,13.2,6.2,83,38.1,Parcialmente nublado
5780,2020-10-25,Madrid,4,19.9,8.1,14.0,1.2,43,21.9,Niebla
5184,2024-03-09,Málaga,3,22.2,10.3,16.2,3.1,89,8.2,Nieve
15640,2022-10-20,Murcia,9,25.5,15.7,20.6,1.8,71,7.7,Niebla
1289,2023-07-12,Granada,1,33.2,23.8,28.5,5.4,67,30.1,Nieve
7328,2020-01-20,Barcelona,5,15.2,6.3,10.8,1.4,68,68.2,Parcialmente nublado
17882,2023-12-09,Almería,10,11.3,3.0,7.2,4.4,71,43.0,Parcialmente nublado
17971,2024-03-07,Almería,10,23.6,15.7,19.6,0,88,29.2,Despejado
13737,2022-08-05,Zaragoza,8,32.8,25.7,29.2,2.1,65,53.2,Parcialmente nublado
13703,2022-07-02,Zaragoza,8,30.4,18.7,24.5,2.4,60,20.4,Lluvia fuerte
4970,2023-08-08,Málaga,3,32.2,22.6,27.4,2.5,85,4.3,Lluvia ligera
11203,2020-08-28,Bilbao,7,28.5,20.6,24.6,0,47,47.5,Viento fuerte
10099,2022-08-21,Valencia,6,26.3,15.9,21.1,6.1,52,6.5,Nieve
10906,2024-11-05,Valencia,6,16.9,9.4,13.1,8.7,55,28.3,Tormenta
7263,2024-11-16,Madrid,4,13.4,2.7,8.1,0,40,59.7,Parcialmente nublado
4644,2022-09-16,Malaga,3,22.9,13.3,18.1,0,83,23.8,Niebla
2363,2021-06-19,Sevilla,2,33.3,26.4,29.8,0,87,22.8,Parcialmente nublado
17275,2022-04-11,Almería,10,26.0,16.4,21.2,1.0,34,17.5,Nieve
990,2022-09-16,Granada,1,26.8,15.9,21.4,8.6,77,73.7,Nublado
8048,2022-01-09,Barcelona,5,11.4,0.8,6.1,1.1,73,49.1,Nublado
2106,2020-10-05,Sevilla,2,23.8,16.5,20.1,0,80,20.2,Parcialmente nublado
5188,2024-03-13,Málaga,3,14.6,5.5,10.1,0.2,39,31.7,Lluvia fuerte
11389,2021-03-02,Bilbao,7,10.9,3.8,7.3,8.3,75,46.2,Parcialmente nublado
10643,2024-02-16,Valencia,6,15.0,4.7,9.8,3.0,38,32.6,Parcialmente nublado
16919,2021-04-20,Almería,10,25.4,12.6,19.0,3.9,38,30.4,Despejado
14866,2020-09-06,Murcia,9,30.8,21.0,25.9,7.4,86,47.1,Lluvia fuerte
9956,2022-03-31,Valencia,6,20.3,12.7,16.5,0.4,64,58.7,Parcialmente nublado
9305,2020-06-18,Valencia,6,26.8,14.0,20.4,0.9,81,75.0,Lluvia ligera
778,2022-02-16,Granada,1,15.7,6.0,10.8,1.3,58,5.0,Lluvia fuerte
10109,2022-08-31,Valencia,6,30.3,18.9,24.6,0.3,88,63.5,Lluvia fuerte
17243,2022-03-10,Almería,10,13.4,5.2,9.3,0,81,37.3,Lluvia ligera
2355,2021-06-11,Sevilla,2,34.4,24.2,29.3,0,40,13.8,Niebla
4464,2022-03-20,Málaga,3,18.1,7.9,13.0,1.0,93,74.7,Tormenta
9719,2021-08-06,Valencia,6,31.7,24.7,28.2,0,74,75.1,Niebla
1413,2023-11-13,Granada,1,17.1,8.0,12.6,1.7,55,20.2,Viento fuerte
3746,2020-04-01,Málaga,3,20.1,11.2,15.7,0,83,52.3,Nublado
11137,2020-06-23,Bilbao,7,24.9,14.6,19.8,4.0,87,62.3,Lluvia fuerte
14929,2020-11-08,Murcia,9,21.4,8.9,15.1,0.8,65,9.1,Despejado
14834,2020-08-05,Murcia,9,30.5,20.1,25.3,7.6,73,20.1,Viento fuerte
11185,2020-08-10,Bilbao,7,20.8,11.6,16.2,0,59,55.2,Nublado
3823,2020-06-17,Málaga,3,28.2,18.2,23.2,6.5,35,66.8,Despejado
1058,2022-11-23,Granada,1,15.8,4.2,10.0,1.4,93,41.5,Lluvia ligera
13804,2022-10-11,Zaragoza,8,20.7,10.2,15.4,0,35,39.9,Nieve
11070,2020-04-17,Bilbao,7,17.4,8.1,12.8,0.3,76,63.5,Parcialmente nublado
7686,2021-01-12,Barcelona,5,12.9,5.3,9.1,0,30,32.1,Lluvia ligera
8586,2023-07-01,Barcelona,5,31.1,18.2,24.6,0,48,63.7,Lluvia ligera
1266,2023-06-19,Granada,1,28.4,20.0,24.2,1.5,68,37.6,Niebla
7906,2021-08-20,Barcelona,5,28.2,18.6,23.4,2.7,77,37.9,Despejado
9128,2024-12-24,Barcelona,5,15.4,5.9,10.7,7.0,33,36.4,Nublado
930,2022-07-18,Granada,1,31.5,23.6,27.6,5.0,95,65.8,Lluvia fuerte
16223,2024-05-25,Murcia,9,24.2,14.5,19.4,1.9,39,45.9,Despejado
11612,2021-10-11,Bilbao,7,21.0,10.7,15.8,3.9,81,14.7,Tormenta
5127,2024-01-12,Málaga,3,22.8,11.4,17.1,0,86,69.8,Parcialmente nublado
15149,2021-06-16,Murcia,9,34.2,26.1,30.2,0.0,74,67.6,Viento fuerte
14240,2023-12-21,Zaragoza,8,8.1,-1.3,3.4,4.5,50,21.7,Despejado
16795,2020-12-17,Almería,10,15.7,4.2,9.9,9.3,55,26.8,Parcialmente nublado
7070,2024-05-07,Madrid,4,19.5,7.7,13.6,1.2,71,33.2,Nublado
9329,2020-07-12,Valencia,6,37.3,28.6,33.0,6.4,38,32.7,Lluvia ligera
9763,2021-09-19,Valencia,6,28.6,19.4,24.0,1.9,35,72.4,Parcialmente nublado
4772,2023-01-22,Málaga,3,19.6,9.0,14.3,4.4,50,9.8,Despejado
1350,2023-09-11,Granada,1,33.4,21.3,27.4,0,70,69.0,Nieve
12977,2020-07-06,Zaragoza,8,33.8,23.9,28.8,0,30,69.8,Viento fuerte
1020,2022-10-16,Granada,1,17.0,9.0,13.0,0,31,17.7,Despejado
6778,2023-07-20,MADRID,4,23.8,15.5,19.6,2.8,80,30.5,Nublado
8528,2023-05-04,Barcelona,5,23.4,13.6,18.5,2.4,57,76.2,Viento fuerte
6072,2021-08-13,madrid,4,29.6,18.1,23.9,3.1,61,8.5,Lluvia fuerte
8721,2023-11-13,Barcelona,5,18.6,6.1,12.4,4.6,73,58.2,Lluvia ligera
15988,2023-10-03,Murcia,9,21.5,14.1,17.8,0.5,42,56.6,Despejado
16071,2023-12-25,Murcia,9,15.5,6.8,11.2,0.4,36,50.1,Nieve
897,2022-06-15,Granada,1,29.3,18.8,24.1,1.9,79,64.5,Lluvia fuerte
12900,2020-04-20,Zaragoza,8,23.0,14.9,18.9,0,73,76.1,Viento fuerte
16415,2024-12-03,Murcia,9,18.8,6.8,12.8,0.1,82,27.9,Lluvia ligera
5946,2021-04-09,Madrid,4,15.4,5.1,10.2,1.2,62,46.5,Viento fuerte
2426,2021-08-21,Sevilla,2,30.3,18.7,24.5,3.6,87,15.5,Parcialmente nublado
13528,2022-01-08,Zaragoza,8,7.1,-5.1,1.0,0.6,56,61.9,Nublado
17626,2023-03-28,Almería,10,21.5,12.3,16.9,3.4,58,46.7,Nublado
3309,2024-01-21,Sevilla,2,15.9,2.3,9.1,0.6,93,45.0,Nieve
5676,2020-07-13,Madrid,4,30.3,18.4,24.4,7.8,43,42.7,Parcialmente nublado
2305,2021-04-22,Sevilla,2,24.3,15.5,19.9,4.4,63,7.6,Parcialmente nublado
14073,2023-07-07,Zaragoza,8,37.7,27.7,32.7,1.7,47,52.9,Lluvia ligera
3227,2023-10-31,Sevilla,2,24.6,14.2,19.4,6.8,61,22.1,Parcialmente nublado
